PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
77560,1987-88,00,1610612752,NYK,26.0,19,0.0,265.0,23,74,0.311,0.0,0.0,0.0,21,31,0.677,24.0,40.0,64.0,23,16.0,2.0,17.0,50,67,Chris McNealy
1629628,2019-20,00,1610612752,NYK,20.0,56,55.0,1704.0,292,727,0.402,63.0,197.0,0.32,156,254,0.614,50.0,229.0,279.0,143,55.0,17.0,124.0,122,803,RJ Barrett
1629628,2020-21,00,1610612752,NYK,21.0,72,72.0,2511.0,467,1060,0.441,124.0,309.0,0.401,206,276,0.746,68.0,346.0,414.0,217,53.0,20.0,139.0,188,1264,RJ Barrett
1629628,2021-22,00,1610612752,NYK,22.0,70,70.0,2417.0,487,1194,0.408,138.0,404.0,0.342,290,406,0.714,66.0,342.0,408.0,208,43.0,16.0,151.0,142,1402,RJ Barrett
1629628,2022-23,00,1610612752,NYK,23.0,73,73.0,2476.0,510,1176,0.434,121.0,390.0,0.31,290,392,0.74,60.0,308.0,368.0,201,31.0,15.0,164.0,179,1431,RJ Barrett
1629628,2023-24,00,1610612752,NYK,24.0,26,26.0,767.0,164,388,0.423,43.0,130.0,0.331,103,124,0.831,19.0,92.0,111.0,63,12.0,9.0,47.0,45,474,RJ Barrett
77554,1976-77,00,1610612752,NYK,29.0,67,,2158.0,298,642,0.464,,,,67,86,0.779,66.0,241.0,307.0,139,63.0,5.0,,103,663,Jim McMillian
77554,1977-78,00,1610612752,NYK,30.0,81,,1977.0,288,623,0.462,,,,115,134,0.858,80.0,209.0,289.0,205,76.0,17.0,104.0,116,691,Jim McMillian
76140,1978-79,00,1610612752,NYK,28.0,5,,38.0,5,12,0.417,,,,2,2,1.0,2.0,9.0,11.0,2,2.0,0.0,4.0,8,12,Ron Behagen
78106,1955-56,00,1610612752,NYK,22.0,70,,2069.0,319,728,0.438,,,,258,324,0.796,,,616.0,114,,,,201,896,Ken Sears
78106,1956-57,00,1610612752,NYK,23.0,72,,2516.0,343,821,0.418,,,,383,485,0.79,,,614.0,101,,,,226,1069,Ken Sears
78106,1957-58,00,1610612752,NYK,24.0,72,,2685.0,445,1014,0.439,,,,452,550,0.822,,,785.0,126,,,,251,1342,Ken Sears
78106,1958-59,00,1610612752,NYK,25.0,71,,2498.0,491,1002,0.49,,,,506,588,0.861,,,658.0,136,,,,237,1488,Ken Sears
78106,1959-60,00,1610612752,NYK,26.0,64,,2099.0,412,863,0.477,,,,363,418,0.868,,,876.0,127,,,,191,1187,Ken Sears
78106,1960-61,00,1610612752,NYK,27.0,52,,1396.0,241,568,0.424,,,,268,325,0.825,,,293.0,102,,,,165,750,Ken Sears
76106,1974-75,00,1610612752,NYK,30.0,28,,538.0,70,172,0.407,,,,43,50,0.86,15.0,36.0,51.0,39,12.0,0.0,,51,183,Jim Barnett
76106,1975-76,00,1610612752,NYK,31.0,71,,1026.0,164,371,0.442,,,,90,114,0.789,48.0,40.0,88.0,90,24.0,3.0,,86,418,Jim Barnett
77553,1976-77,00,1610612752,NYK,25.0,56,,1222.0,229,471,0.486,,,,70,87,0.805,85.0,232.0,317.0,51,10.0,4.0,,134,528,Tom McMillen
202338,2015-16,00,1610612752,NYK,26.0,48,0.0,526.0,84,205,0.41,0.0,2.0,0.0,19,23,0.826,31.0,95.0,126.0,47,8.0,36.0,43.0,67,187,Kevin Seraphin
77545,1991-92,00,1610612752,NYK,27.0,2,0.0,9.0,2,9,0.222,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,1,4,Carlton McKinney
77960,1972-73,00,1610612752,NYK,23.0,14,,65.0,10,24,0.417,,,,15,24,0.625,,,16.0,2,,,,15,35,Tom Riker
77960,1973-74,00,1610612752,NYK,24.0,17,,57.0,13,29,0.448,,,,12,17,0.706,9.0,6.0,15.0,3,0.0,0.0,,6,38,Tom Riker
77960,1974-75,00,1610612752,NYK,25.0,51,,483.0,53,147,0.361,,,,46,82,0.561,40.0,67.0,107.0,19,15.0,5.0,,64,152,Tom Riker
203143,2012-13,00,1610612752,NYK,36.0,78,18.0,1263.0,100,220,0.455,53.0,134.0,0.396,22,25,0.88,41.0,102.0,143.0,236,69.0,2.0,86.0,127,275,Pablo Prigioni
203143,2013-14,00,1610612752,NYK,37.0,66,27.0,1283.0,88,191,0.461,65.0,140.0,0.464,11,12,0.917,36.0,93.0,129.0,228,67.0,2.0,60.0,132,252,Pablo Prigioni
203143,2014-15,00,1610612752,NYK,38.0,43,3.0,795.0,68,161,0.422,43.0,115.0,0.374,22,26,0.846,18.0,62.0,80.0,104,52.0,1.0,47.0,53,201,Pablo Prigioni
77537,1949-50,00,1610612752,NYK,24.0,68,,,190,563,0.337,,,,204,313,0.652,,,,386,,,,160,584,Dick McGuire
77537,1950-51,00,1610612752,NYK,25.0,64,,,179,482,0.371,,,,179,276,0.649,,,334.0,400,,,,154,537,Dick McGuire
77537,1951-52,00,1610612752,NYK,26.0,64,,2018.0,204,474,0.43,,,,183,290,0.631,,,332.0,388,,,,181,591,Dick McGuire
77537,1952-53,00,1610612752,NYK,27.0,61,,1783.0,142,373,0.381,,,,153,269,0.569,,,280.0,296,,,,172,437,Dick McGuire
77537,1953-54,00,1610612752,NYK,28.0,68,,2343.0,201,493,0.408,,,,220,345,0.638,,,310.0,354,,,,199,622,Dick McGuire
77537,1954-55,00,1610612752,NYK,29.0,71,,2310.0,226,581,0.389,,,,195,303,0.644,,,322.0,542,,,,143,647,Dick McGuire
77537,1955-56,00,1610612752,NYK,30.0,62,,1685.0,152,438,0.347,,,,121,193,0.627,,,220.0,362,,,,146,425,Dick McGuire
77537,1956-57,00,1610612752,NYK,31.0,72,,1191.0,140,366,0.383,,,,105,163,0.644,,,146.0,222,,,,103,385,Dick McGuire
76094,1984-85,00,1610612752,NYK,25.0,75,50.0,1404.0,209,445,0.47,0.0,0.0,0.0,91,192,0.474,108.0,222.0,330.0,39,38.0,40.0,141.0,279,509,Ken Bannister
76094,1985-86,00,1610612752,NYK,26.0,70,15.0,1405.0,235,479,0.491,0.0,1.0,0.0,131,249,0.526,89.0,233.0,322.0,42,42.0,24.0,129.0,208,601,Ken Bannister
201565,2016-17,00,1610612752,NYK,28.0,64,64.0,2082.0,460,977,0.471,13.0,60.0,0.217,221,253,0.874,66.0,180.0,246.0,283,44.0,17.0,147.0,84,1154,Derrick Rose
201565,2020-21,00,1610612752,NYK,32.0,35,3.0,937.0,208,427,0.487,37.0,90.0,0.411,68,77,0.883,14.0,87.0,101.0,146,31.0,15.0,49.0,39,521,Derrick Rose
201565,2021-22,00,1610612752,NYK,33.0,26,4.0,636.0,122,274,0.445,37.0,92.0,0.402,30,31,0.968,21.0,57.0,78.0,103,22.0,12.0,39.0,15,311,Derrick Rose
201565,2022-23,00,1610612752,NYK,34.0,27,0.0,338.0,61,159,0.384,19.0,63.0,0.302,11,12,0.917,8.0,32.0,40.0,46,7.0,5.0,22.0,18,152,Derrick Rose
77535,1973-74,00,1610612752,NYK,22.0,2,,10.0,2,4,0.5,,,,0,0,,0.0,2.0,2.0,1,0.0,0.0,,2,4,Allie McGuire
76081,1953-54,00,1610612752,NYK,26.0,70,,1627.0,170,465,0.366,,,,134,177,0.757,,,183.0,117,,,,195,474,Jim Baechtold
76081,1954-55,00,1610612752,NYK,27.0,72,,2536.0,362,898,0.403,,,,279,339,0.823,,,307.0,218,,,,202,1003,Jim Baechtold
76081,1955-56,00,1610612752,NYK,28.0,70,,1738.0,268,695,0.386,,,,233,291,0.801,,,220.0,163,,,,156,769,Jim Baechtold
76081,1956-57,00,1610612752,NYK,29.0,45,,462.0,75,197,0.381,,,,66,88,0.75,,,80.0,33,,,,39,216,Jim Baechtold
77536,1951-52,00,1610612752,NYK,23.0,59,,788.0,72,167,0.431,,,,64,122,0.525,,,121.0,107,,,,136,208,Al McGuire
77536,1952-53,00,1610612752,NYK,24.0,58,,1231.0,112,287,0.39,,,,128,201,0.637,,,167.0,145,,,,206,352,Al McGuire
77536,1953-54,00,1610612752,NYK,25.0,64,,849.0,58,177,0.328,,,,58,133,0.436,,,121.0,103,,,,144,174,Al McGuire
76107,1965-66,00,1610612752,NYK,29.0,75,,2589.0,631,1344,0.469,,,,467,605,0.772,,,310.0,259,,,,235,1729,Dick Barnett
76107,1966-67,00,1610612752,NYK,30.0,67,,1969.0,454,949,0.478,,,,231,295,0.783,,,226.0,161,,,,185,1139,Dick Barnett
76107,1967-68,00,1610612752,NYK,31.0,81,,2488.0,559,1159,0.482,,,,343,440,0.78,,,238.0,242,,,,222,1461,Dick Barnett
76107,1968-69,00,1610612752,NYK,32.0,82,,2953.0,565,1220,0.463,,,,312,403,0.774,,,251.0,291,,,,239,1442,Dick Barnett
76107,1969-70,00,1610612752,NYK,33.0,82,,2772.0,494,1039,0.475,,,,232,325,0.714,,,221.0,298,,,,220,1220,Dick Barnett
76107,1970-71,00,1610612752,NYK,34.0,82,,2843.0,540,1184,0.456,,,,193,278,0.694,,,238.0,225,,,,232,1273,Dick Barnett
76107,1971-72,00,1610612752,NYK,35.0,79,,2256.0,401,918,0.437,,,,162,215,0.753,,,153.0,198,,,,229,964,Dick Barnett
76107,1972-73,00,1610612752,NYK,36.0,51,,514.0,88,226,0.389,,,,16,30,0.533,,,41.0,50,,,,52,192,Dick Barnett
76107,1973-74,00,1610612752,NYK,37.0,5,,58.0,10,26,0.385,,,,2,3,0.667,1.0,3.0,4.0,6,1.0,0.0,,2,22,Dick Barnett
1503,2009-10,00,1610612752,NYK,31.0,24,24.0,627.0,84,216,0.389,15.0,62.0,0.242,43,57,0.754,22.0,67.0,89.0,93,15.0,12.0,43.0,38,226,Tracy McGrady
2546,2010-11,00,1610612752,NYK,27.0,27,27.0,977.0,247,536,0.461,53.0,125.0,0.424,164,188,0.872,41.0,140.0,181.0,81,25.0,15.0,64.0,90,711,Carmelo Anthony
2546,2011-12,00,1610612752,NYK,28.0,55,55.0,1876.0,441,1025,0.43,68.0,203.0,0.335,295,367,0.804,88.0,256.0,344.0,200,62.0,24.0,144.0,156,1245,Carmelo Anthony
2546,2012-13,00,1610612752,NYK,29.0,67,67.0,2482.0,669,1489,0.449,157.0,414.0,0.379,425,512,0.83,134.0,326.0,460.0,171,52.0,32.0,175.0,205,1920,Carmelo Anthony
2546,2013-14,00,1610612752,NYK,30.0,77,77.0,2982.0,743,1643,0.452,167.0,415.0,0.402,459,541,0.848,145.0,477.0,622.0,242,95.0,51.0,198.0,224,2112,Carmelo Anthony
2546,2014-15,00,1610612752,NYK,31.0,40,40.0,1428.0,358,806,0.444,61.0,179.0,0.341,189,237,0.797,72.0,192.0,264.0,122,40.0,17.0,89.0,87,966,Carmelo Anthony
2546,2015-16,00,1610612752,NYK,32.0,72,72.0,2530.0,567,1307,0.434,105.0,310.0,0.339,334,403,0.829,98.0,458.0,556.0,299,62.0,38.0,176.0,180,1573,Carmelo Anthony
2546,2016-17,00,1610612752,NYK,33.0,74,74.0,2538.0,602,1389,0.433,151.0,421.0,0.359,304,365,0.833,62.0,376.0,438.0,213,60.0,34.0,153.0,198,1659,Carmelo Anthony
77531,1963-64,00,1610612752,NYK,24.0,74,,1784.0,456,937,0.487,,,,204,282,0.723,,,414.0,121,,,,217,1116,Bill McGill
202332,2013-14,00,1610612752,NYK,25.0,46,2.0,330.0,33,61,0.541,0.0,0.0,0.0,26,30,0.867,37.0,92.0,129.0,14,8.0,30.0,18.0,40,92,Cole Aldrich
202332,2014-15,00,1610612752,NYK,26.0,61,16.0,976.0,144,301,0.478,0.0,0.0,0.0,50,64,0.781,101.0,237.0,338.0,75,37.0,65.0,59.0,122,338,Cole Aldrich
76099,1978-79,00,1610612752,NYK,24.0,22,,329.0,44,102,0.431,,,,14,20,0.7,31.0,52.0,83.0,9,6.0,7.0,20.0,45,102,Tom Barker
77529,1948-49,00,1610612752,NYK,22.0,51,,,62,195,0.318,,,,52,88,0.591,,,,51,,,,104,176,Mel McGaha
1627853,2021-22,00,1610612752,NYK,28.0,10,0.0,76.0,6,12,0.5,4.0,9.0,0.444,0,0,0.0,0.0,8.0,8.0,4,1.0,0.0,3.0,5,16,Ryan Arcidiacono
1627853,2022-23,00,1610612752,NYK,29.0,11,0.0,26.0,1,5,0.2,1.0,3.0,0.333,0,0,0.0,0.0,4.0,4.0,2,2.0,0.0,1.0,3,3,Ryan Arcidiacono
1627853,2023-24,00,1610612752,NYK,30.0,20,0.0,45.0,0,6,0.0,0.0,6.0,0.0,0,0,0.0,0.0,8.0,8.0,4,2.0,0.0,2.0,5,0,Ryan Arcidiacono
1497,2010-11,00,1610612752,NYK,34.0,21,21.0,664.0,104,258,0.403,41.0,125.0,0.328,119,132,0.902,13.0,52.0,65.0,116,19.0,2.0,48.0,52,368,Chauncey Billups
686,2003-04,00,1610612752,NYK,29.0,18,6.0,422.0,65,142,0.458,0.0,0.0,0.0,22,38,0.579,31.0,88.0,119.0,20,12.0,11.0,27.0,46,152,Antonio McDyess
203926,2017-18,00,1610612752,NYK,26.0,55,1.0,1172.0,151,328,0.46,53.0,137.0,0.387,40,53,0.755,33.0,101.0,134.0,50,10.0,12.0,34.0,73,395,Doug McDermott
78061,1955-56,00,1610612752,NYK,21.0,4,,23.0,5,10,0.5,,,,1,2,0.5,,,3.0,1,,,,4,11,Bob Santini
192,1998-99,00,1610612752,NYK,30.0,15,0.0,206.0,17,56,0.304,8.0,29.0,0.276,1,4,0.25,3.0,17.0,20.0,8,3.0,1.0,5.0,17,43,Dennis Scott
1365,1991-92,00,1610612752,NYK,29.0,82,82.0,2344.0,488,1021,0.478,12.0,39.0,0.308,137,192,0.714,176.0,284.0,460.0,149,57.0,24.0,147.0,241,1125,Xavier McDaniel
76034,1959-60,00,1610612752,NYK,22.0,33,,373.0,55,143,0.385,,,,23,42,0.548,,,69.0,29,,,,32,133,Bob Anderegg
1627782,2021-22,00,1610612752,NYK,27.0,3,0.0,19.0,1,4,0.25,1.0,2.0,0.5,2,4,0.5,0.0,1.0,1.0,1,0.0,0.0,0.0,1,5,Wayne Selden
77516,1991-92,00,1610612752,NYK,30.0,22,0.0,108.0,14,33,0.424,0.0,0.0,0.0,14,21,0.667,14.0,20.0,34.0,9,2.0,0.0,8.0,18,42,Tim McCormick
962,1996-97,00,1610612752,NYK,23.0,35,0.0,189.0,26,68,0.382,4.0,14.0,0.286,8,14,0.571,8.0,15.0,23.0,13,7.0,9.0,17.0,38,64,Walter McCarty
203648,2015-16,00,1610612752,NYK,23.0,2,0.0,6.0,3,4,0.75,0.0,1.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,2,6,Thanasis Antetokounmpo
77500,1957-58,00,1610612752,NYK,22.0,36,,295.0,22,100,0.22,,,,25,37,0.676,,,45.0,54,,,,34,69,Brendan McCann
77500,1958-59,00,1610612752,NYK,23.0,1,,7.0,0,3,0.0,,,,0,0,,,,1.0,1,,,,1,0,Brendan McCann
77500,1959-60,00,1610612752,NYK,24.0,4,,29.0,1,10,0.1,,,,3,3,1.0,,,4.0,10,,,,2,5,Brendan McCann
1630540,2021-22,00,1610612752,NYK,21.0,40,2.0,372.0,32,108,0.296,17.0,68.0,0.25,8,12,0.667,4.0,38.0,42.0,41,14.0,1.0,5.0,45,89,Miles McBride
1630540,2022-23,00,1610612752,NYK,22.0,64,2.0,760.0,77,215,0.358,40.0,134.0,0.299,28,42,0.667,13.0,37.0,50.0,72,37.0,8.0,25.0,60,222,Miles McBride
1630540,2023-24,00,1610612752,NYK,23.0,68,14.0,1328.0,205,454,0.452,109.0,266.0,0.41,43,50,0.86,31.0,69.0,100.0,114,50.0,7.0,30.0,108,562,Miles McBride
77893,1989-90,00,1610612752,NYK,24.0,31,0.0,193.0,19,58,0.328,0.0,2.0,0.0,2,3,0.667,9.0,19.0,28.0,11,3.0,4.0,4.0,27,40,Brian Quinnett
77893,1990-91,00,1610612752,NYK,25.0,68,5.0,1011.0,139,303,0.459,15.0,43.0,0.349,26,36,0.722,65.0,80.0,145.0,53,22.0,13.0,52.0,100,319,Brian Quinnett
77893,1991-92,00,1610612752,NYK,26.0,24,0.0,190.0,28,73,0.384,10.0,26.0,0.385,8,14,0.571,9.0,15.0,24.0,7,7.0,6.0,8.0,21,74,Brian Quinnett
203901,2019-20,00,1610612752,NYK,26.0,45,36.0,1246.0,193,440,0.439,14.0,69.0,0.203,49,86,0.57,52.0,160.0,212.0,323,70.0,17.0,96.0,89,449,Elfrid Payton
203901,2020-21,00,1610612752,NYK,27.0,63,63.0,1484.0,269,622,0.432,28.0,98.0,0.286,73,107,0.682,64.0,152.0,216.0,203,47.0,9.0,103.0,116,639,Elfrid Payton
78209,1961-62,00,1610612752,NYK,23.0,9,,83.0,8,33,0.242,,,,7,8,0.875,,,16.0,7,,,,6,23,Bill Smith
78047,1980-81,00,1610612752,NYK,29.0,79,,2865.0,508,1095,0.464,8.0,26.0,0.308,268,343,0.781,109.0,244.0,353.0,257,99.0,8.0,212.0,248,1292,Campy Russell
78047,1981-82,00,1610612752,NYK,30.0,77,63.0,2358.0,410,858,0.478,25.0,57.0,0.439,228,294,0.776,86.0,150.0,236.0,284,77.0,12.0,195.0,221,1073,Campy Russell
77498,1976-77,00,1610612752,NYK,25.0,52,,2031.0,558,1045,0.534,,,,271,358,0.757,133.0,529.0,662.0,140,61.0,65.0,,188,1387,Bob McAdoo
77498,1977-78,00,1610612752,NYK,26.0,79,,3182.0,814,1564,0.52,,,,469,645,0.727,236.0,774.0,1010.0,298,105.0,126.0,346.0,297,2097,Bob McAdoo
77498,1978-79,00,1610612752,NYK,27.0,40,,1594.0,429,793,0.541,,,,218,335,0.651,94.0,285.0,379.0,128,62.0,47.0,153.0,134,1076,Bob McAdoo
77089,1957-58,00,1610612752,NYK,29.0,18,,384.0,51,131,0.389,,,,24,43,0.558,,,86.0,34,,,,31,126,Mel Hutchins
76750,1967-68,00,1610612752,NYK,23.0,74,,1588.0,256,568,0.451,,,,154,235,0.655,,,313.0,305,,,,199,666,Walt Frazier
76750,1968-69,00,1610612752,NYK,24.0,80,,2949.0,531,1052,0.505,,,,341,457,0.746,,,499.0,635,,,,245,1403,Walt Frazier
76750,1969-70,00,1610612752,NYK,25.0,77,,3040.0,600,1158,0.518,,,,409,547,0.748,,,465.0,629,,,,203,1609,Walt Frazier
76750,1970-71,00,1610612752,NYK,26.0,80,,3455.0,651,1317,0.494,,,,434,557,0.779,,,544.0,536,,,,240,1736,Walt Frazier
76750,1971-72,00,1610612752,NYK,27.0,77,,3126.0,669,1307,0.512,,,,450,557,0.808,,,513.0,446,,,,185,1788,Walt Frazier
76750,1972-73,00,1610612752,NYK,28.0,78,,3181.0,681,1389,0.49,,,,286,350,0.817,,,570.0,461,,,,186,1648,Walt Frazier
76750,1973-74,00,1610612752,NYK,29.0,80,,3338.0,674,1429,0.472,,,,295,352,0.838,120.0,416.0,536.0,551,161.0,15.0,,212,1643,Walt Frazier
76750,1974-75,00,1610612752,NYK,30.0,78,,3204.0,672,1391,0.483,,,,331,400,0.828,90.0,375.0,465.0,474,190.0,14.0,,205,1675,Walt Frazier
76750,1975-76,00,1610612752,NYK,31.0,59,,2427.0,470,969,0.485,,,,186,226,0.823,79.0,321.0,400.0,351,106.0,9.0,,163,1126,Walt Frazier
76750,1976-77,00,1610612752,NYK,32.0,76,,2687.0,532,1089,0.489,,,,259,336,0.771,52.0,241.0,293.0,403,132.0,9.0,,194,1323,Walt Frazier
201163,2007-08,00,1610612752,NYK,21.0,35,16.0,685.0,106,242,0.438,9.0,30.0,0.3,34,54,0.63,38.0,89.0,127.0,33,15.0,16.0,27.0,83,255,Wilson Chandler
201163,2008-09,00,1610612752,NYK,22.0,82,70.0,2735.0,455,1054,0.432,103.0,314.0,0.328,171,215,0.795,91.0,354.0,445.0,170,71.0,75.0,139.0,250,1184,Wilson Chandler
201163,2009-10,00,1610612752,NYK,23.0,65,64.0,2320.0,412,860,0.479,40.0,150.0,0.267,129,160,0.806,93.0,255.0,348.0,138,46.0,49.0,108.0,184,993,Wilson Chandler
201163,2010-11,00,1610612752,NYK,24.0,51,30.0,1759.0,328,712,0.461,86.0,245.0,0.351,96,119,0.807,62.0,241.0,303.0,86,34.0,70.0,67.0,152,838,Wilson Chandler
77494,1975-76,00,1610612752,NYK,28.0,13,,64.0,17,46,0.37,,,,3,3,1.0,1.0,7.0,8.0,4,0.0,0.0,,18,37,Ken Mayfield
77087,1979-80,00,1610612752,NYK,22.0,71,,923.0,94,241,0.39,3.0,17.0,0.176,28,38,0.737,14.0,44.0,58.0,159,39.0,5.0,73.0,83,219,Geoff Huston
1883,2005-06,00,1610612752,NYK,29.0,24,15.0,659.0,84,190,0.442,7.0,13.0,0.538,83,109,0.761,14.0,57.0,71.0,83,23.0,6.0,58.0,62,258,Steve Francis
1883,2006-07,00,1610612752,NYK,30.0,44,30.0,1237.0,140,343,0.408,42.0,111.0,0.378,175,211,0.829,33.0,124.0,157.0,170,41.0,12.0,100.0,126,497,Steve Francis
2199,2011-12,00,1610612752,NYK,29.0,62,62.0,2061.0,241,355,0.679,0.0,2.0,0.0,217,315,0.689,212.0,400.0,612.0,56,56.0,89.0,102.0,186,699,Tyson Chandler
2199,2012-13,00,1610612752,NYK,30.0,66,66.0,2164.0,255,400,0.637,0.0,0.0,0.0,179,258,0.694,269.0,434.0,703.0,62,42.0,75.0,87.0,188,689,Tyson Chandler
2199,2013-14,00,1610612752,NYK,31.0,55,55.0,1662.0,191,322,0.593,0.0,1.0,0.0,98,155,0.632,159.0,370.0,529.0,59,36.0,63.0,71.0,145,480,Tyson Chandler
2747,2011-12,00,1610612752,NYK,26.0,35,1.0,967.0,165,405,0.407,67.0,193.0,0.347,39,55,0.709,29.0,107.0,136.0,84,54.0,6.0,46.0,87,436,JR Smith
2747,2012-13,00,1610612752,NYK,27.0,80,0.0,2678.0,527,1249,0.422,155.0,436.0,0.356,237,311,0.762,64.0,361.0,425.0,218,100.0,24.0,134.0,226,1446,JR Smith
2747,2013-14,00,1610612752,NYK,28.0,74,37.0,2421.0,396,955,0.415,189.0,480.0,0.394,90,138,0.652,35.0,261.0,296.0,219,65.0,20.0,108.0,196,1071,JR Smith
2747,2014-15,00,1610612752,NYK,29.0,24,6.0,619.0,101,251,0.402,32.0,90.0,0.356,27,39,0.692,4.0,54.0,58.0,81,18.0,4.0,45.0,44,261,JR Smith
78045,1966-67,00,1610612752,NYK,23.0,77,,1696.0,344,789,0.436,,,,179,228,0.785,,,251.0,187,,,,174,867,Cazzie Russell
78045,1967-68,00,1610612752,NYK,24.0,82,,2296.0,551,1192,0.462,,,,282,349,0.808,,,374.0,195,,,,223,1384,Cazzie Russell
78045,1968-69,00,1610612752,NYK,25.0,50,,1645.0,362,804,0.45,,,,191,240,0.796,,,209.0,115,,,,140,915,Cazzie Russell
78045,1969-70,00,1610612752,NYK,26.0,78,,1563.0,385,773,0.498,,,,124,160,0.775,,,236.0,135,,,,137,894,Cazzie Russell
78045,1970-71,00,1610612752,NYK,27.0,57,,1056.0,216,504,0.429,,,,92,119,0.773,,,192.0,77,,,,74,524,Cazzie Russell
77489,1968-69,00,1610612752,NYK,23.0,48,,560.0,81,223,0.363,,,,42,58,0.724,,,114.0,35,,,,64,204,Don May
77489,1969-70,00,1610612752,NYK,24.0,37,,238.0,39,101,0.386,,,,18,19,0.947,,,52.0,17,,,,42,96,Don May
1630624,2021-22,00,1610612752,NYK,22.0,2,0.0,8.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,0,Feron Hunt
203095,2021-22,00,1610612752,NYK,29.0,80,80.0,2358.0,402,965,0.417,241.0,619.0,0.389,80,113,0.708,34.0,176.0,210.0,171,79.0,20.0,105.0,180,1125,Evan Fournier
203095,2022-23,00,1610612752,NYK,30.0,27,7.0,459.0,56,166,0.337,35.0,114.0,0.307,18,21,0.857,4.0,45.0,49.0,36,16.0,3.0,22.0,46,165,Evan Fournier
203095,2023-24,00,1610612752,NYK,31.0,3,0.0,39.0,4,20,0.2,2.0,15.0,0.133,2,2,1.0,0.0,4.0,4.0,3,4.0,0.0,1.0,4,12,Evan Fournier
76370,1984-85,00,1610612752,NYK,26.0,53,2.0,653.0,28,86,0.326,0.0,0.0,0.0,22,39,0.564,53.0,113.0,166.0,19,12.0,42.0,45.0,123,78,Ron Cavenall
1627758,2016-17,00,1610612752,NYK,24.0,52,13.0,857.0,82,217,0.378,23.0,86.0,0.267,28,43,0.651,12.0,86.0,98.0,107,34.0,8.0,56.0,74,215,Ron Baker
1627758,2017-18,00,1610612752,NYK,25.0,29,1.0,385.0,20,59,0.339,11.0,33.0,0.333,20,26,0.769,5.0,25.0,30.0,47,26.0,6.0,18.0,33,71,Ron Baker
1627758,2018-19,00,1610612752,NYK,26.0,11,0.0,107.0,4,16,0.25,1.0,9.0,0.111,5,6,0.833,1.0,6.0,7.0,13,5.0,0.0,3.0,16,14,Ron Baker
202083,2018-19,00,1610612752,NYK,32.0,2,1.0,54.0,4,19,0.211,2.0,10.0,0.2,4,5,0.8,1.0,2.0,3.0,5,1.0,1.0,2.0,2,14,Wesley Matthews
1716,2008-09,00,1610612752,NYK,30.0,25,14.0,687.0,97,249,0.39,35.0,91.0,0.385,50,63,0.794,10.0,55.0,65.0,60,36.0,5.0,35.0,45,279,Larry Hughes
1716,2009-10,00,1610612752,NYK,31.0,31,14.0,820.0,102,279,0.366,28.0,97.0,0.289,65,79,0.823,16.0,94.0,110.0,109,40.0,11.0,56.0,53,297,Larry Hughes
76729,1962-63,00,1610612752,NYK,24.0,11,,83.0,20,51,0.392,,,,13,15,0.867,,,16.0,5,,,,8,53,Jack Foley
1509,2006-07,00,1610612752,NYK,32.0,18,0.0,95.0,7,22,0.318,0.0,0.0,0.0,8,12,0.667,12.0,19.0,31.0,0,3.0,10.0,6.0,10,22,Kelvin Cato
77483,1970-71,00,1610612752,NYK,22.0,30,,164.0,25,66,0.379,,,,11,20,0.55,,,56.0,4,,,,25,61,Eddie Mast
77483,1971-72,00,1610612752,NYK,23.0,40,,270.0,39,112,0.348,,,,25,41,0.61,,,73.0,10,,,,39,103,Eddie Mast
275,1996-97,00,1610612752,NYK,26.0,81,81.0,2681.0,437,1032,0.423,148.0,384.0,0.385,175,218,0.803,43.0,197.0,240.0,179,41.0,18.0,167.0,233,1197,Allan Houston
275,1997-98,00,1610612752,NYK,27.0,82,82.0,2848.0,571,1277,0.447,82.0,213.0,0.385,285,335,0.851,43.0,231.0,274.0,212,63.0,24.0,200.0,207,1509,Allan Houston
275,1998-99,00,1610612752,NYK,28.0,50,50.0,1815.0,294,703,0.418,57.0,140.0,0.407,168,195,0.862,20.0,132.0,152.0,137,35.0,9.0,130.0,115,813,Allan Houston
275,1999-00,00,1610612752,NYK,29.0,82,82.0,3169.0,614,1271,0.483,106.0,243.0,0.436,280,334,0.838,38.0,233.0,271.0,224,65.0,14.0,186.0,219,1614,Allan Houston
275,2000-01,00,1610612752,NYK,30.0,78,78.0,2858.0,542,1208,0.449,96.0,252.0,0.381,279,307,0.909,20.0,263.0,283.0,173,52.0,10.0,161.0,190,1459,Allan Houston
